436317058,0,0,0,1
436317162,0,0,0,1,0,1,0,0,1
436317265,0,0,0,1,0,1,0,0,1
436317369,0,0,0,1,0,1,0,0,1
436317472,0,0,0,1,0,1,0,0,1
436317579,0,0,0,1,0,1,0,0,1
436317681,0,0,0,1,0,1,0,0,1
436317791,0,0,0,1,0,1,0,0,1
436317894,0,0,0,1,0,1,0,0,1
436317997,0,0,0,1,0,1,0,0,1
436318111,0,0,0,1,0,1,0,0,1
436318214,0,0,0,1,0,1,0,0,1
436318317,0,0,0,1,0,1,0,0,1
436318423,0,0,0,1,0,1,0,0,1
436318526,0,0,0,1,0,1,0,0,1
436318629,60,0,0,1,0,1,0,0,1
436318732,172,0,0,1,0,1,0,0,1
436318839,279,0,0,1,0,1,0,0,1
436318942,350,0,0,1,0,1,0,0,1
436319046,471,0,0,1,0,1,0,0,1
436319153,585,0,0,1,0,1,0,0,1
436319266,704,0,0,1,0,1,0,0,1
436319370,810,0,0,1,0,1,0,0,1
436319476,917,0,0,1,0,1,0,0,1
436319580,1028,0,0,1,0,1,0,0,1
436319685,1118,0,0,1,0,1,0,0,1
436319789,1198,0,0,1,0,1,0,0,1
436319896,1326,0,0,1,0,1,0,0,1
436320000,1406,0,0,1,0,1,0,0,1
436320103,1527,0,0,1,0,1,0,0,1
436320206,1638,0,0,1,0,1,0,0,1
436320310,1747,0,0,1,0,1,0,0,1
436320414,1844,0,0,1,0,1,0,0,1
436320522,1875,0,0,1,0,1,0,0,1
436320632,2026,0,0,1,0,1,0,0,1
436320735,2139,0,0,1,0,1,0,0,1
436320839,2235,0,0,1,0,1,0,0,1
436320942,2323,0,0,1,0,1,0,0,1
436321045,2453,0,0,1,0,1,0,0,1
436321148,2537,0,0,1,0,1,0,0,1
436321251,2669,0,0,1,0,1,0,0,1
436321356,2806,0,0,1,0,1,0,0,1,1
436321463,2904,0,0,1,0,1,0,0,1,1
436321567,3014,0,0,1,0,1,0,0,1,1
436321670,3124,0,0,1,0,1,0,0,1,0
436321773,3211,0,0,1,0,1,0,0,1,0
436321876,3322,0,0,1,0,1,0,0,1,0
436321981,3422,0,0,1,0,1,0,0,1,0
436322084,3475,0,0,1,0,1,0,0,1,0
436322186,3600,0,0,1,0,1,0,0,1,0
436322289,3732,0,0,1,0,1,0,0,1,0
436322391,3814,0,0,1,0,1,0,0,1,0
436322493,3924,0,0,1,0,1,0,1,1,0
436322604,4032,0,0,1,1,1,0,1,1,0
436322709,4097,0,0,1,1,1,0,1,1,0
436322813,4189,0,0,1,1,1,0,1,1,0
436322915,4340,0,0,1,1,1,0,1,1,0
436323017,4442,0,0,0,1,1,0,1,1,0
436323120,4570,0,0,0,1,1,0,1,1,0
436323222,4675,0,0,0,1,1,0,1,1,0
436323325,4758,0,0,0,1,1,0,1,1,0
436323433,4828,0,0,0,1,1,0,1,1,0
436323535,4980,0,0,0,1,1,0,1,1,0
436323640,5065,0,0,0,1,1,0,1,1,0
436323743,5189,0,0,1,1,1,0,1,1,0
436323847,5299,0,0,1,0,1,0,0,1,0
436323952,5400,0,0,1,0,1,0,0,1,0
436324055,5498,0,0,1,0,1,1,0,1,1
436324162,5602,0,0,1,0,1,1,0,1,1
436324286,5720,0,0,1,0,1,1,0,1,1
436324389,5837,0,1,1,0,1,1,0,1,1
436324491,5927,0,1,1,0,1,1,0,1,1
436324593,6030,0,1,1,0,1,1,0,1,1
436324696,6149,0,1,0,0,1,1,0,1,1
436324798,6249,0,1,0,0,1,1,0,1,1
436324901,6350,0,1,0,0,1,1,0,1,1
436325008,6456,0,1,0,0,1,1,0,1,1
436325114,6547,0,1,0,0,1,1,0,1,1
436325217,6645,0,1,0,0,0,1,0,1,1
436325320,6768,0,1,0,0,0,1,0,0,1
436325422,6866,0,1,0,0,0,1,0,0,1
436325524,6974,0,0,1,0,1,0,0,1,0
436325626,7069,0,0,1,0,1,1,0,1,0
436325727,7162,0,0,1,0,1,1,0,1,0
436325831,7280,0,0,1,0,1,1,0,1,1
436325934,7377,0,0,1,0,1,1,0,1,1
436326036,7484,0,0,1,0,1,1,0,1,1
436326140,7583,0,0,1,0,1,1,0,1,1
436326241,7689,0,0,1,0,1,1,0,1,1
436326343,7788,0,0,1,0,1,1,0,1,1
436326447,7897,0,0,1,0,1,1,0,1,0
436326549,7985,0,0,1,0,1,0,0,1,0
436326660,8076,0,0,1,0,1,0,0,1,0
436326763,8200,0,0,1,1,1,0,1,1,0
436326864,8305,0,0,1,1,1,0,1,1,0
436326966,8413,0,0,1,1,1,0,1,1,0
436327067,8516,1,0,0,1,1,0,1,1,0
436327169,8620,1,0,0,1,1,0,1,1,0
436327271,8719,1,0,0,1,1,0,1,1,0
436327375,8824,1,0,0,1,1,0,1,1,0
436327481,8925,1,0,1,1,1,0,1,1,0
436327583,9028,1,0,1,1,1,0,1,1,0
436327690,9137,1,0,1,1,1,0,1,1,0
436327792,9230,1,0,1,1,1,0,1,1,0
436327894,9342,1,0,1,1,1,0,1,1,0
436327996,9449,1,0,1,1,1,0,1,1,0
436328099,9525,1,0,1,1,1,0,1,1,0
436328201,9638,1,0,1,1,1,0,1,1,0
436328302,9746,1,0,0,1,1,0,1,1,0
436328406,9853,1,0,0,1,1,0,1,1,0
436328513,9954,1,0,0,1,1,0,1,1,0
436328616,10043,1,0,0,1,1,0,1,1,0
436328718,10169,1,0,1,1,1,0,1,1,0
436328822,10266,1,0,1,1,1,0,1,1,0
436328924,10375,1,0,1,1,1,0,1,1,0
436329026,10478,1,0,1,1,1,0,1,1,0
436329127,10570,1,0,1,1,1,0,1,1,0
436329229,10681,1,0,1,1,1,0,1,1,0
436329330,10783,1,0,1,1,1,0,1,1,0
436329432,10880,1,0,0,1,1,0,1,1,0
436329534,10985,1,0,1,1,1,0,1,1,0
436329635,11072,1,0,1,1,1,0,1,1,0
436329737,11167,1,0,1,1,1,0,1,1,0
436329839,11285,1,0,1,1,1,0,1,1,0
436329945,11388,1,0,1,1,1,0,1,1,0
436330047,11500,1,0,0,1,1,0,1,1,0
436330149,11592,1,0,1,1,1,0,1,1,0
436330255,11707,1,0,1,1,1,0,1,1,0
436330356,11810,1,0,1,1,1,0,1,1,0
436330458,11908,0,0,1,1,1,0,1,1,0
436330560,12006,0,0,1,1,1,0,1,1,0
436330662,12115,0,0,1,1,1,0,1,1,0
436330764,12212,0,0,1,1,1,0,1,1,0
436330865,12316,0,0,1,1,1,0,1,1,0
436330967,12409,1,0,1,1,1,0,1,1,0
436331071,12511,1,0,0,1,1,0,1,1,0
436331173,12624,1,0,0,1,1,0,1,1,0
436331276,12725,1,0,1,1,1,0,1,1,0
436331378,12826,1,0,1,1,1,0,1,1,0
436331480,12926,1,0,1,1,1,0,1,1,0
436331586,13022,1,0,1,1,1,0,1,1,0
436331688,13136,1,0,1,1,1,0,1,1,0
436331790,13235,1,0,1,1,1,0,1,1,0
436331896,13339,1,0,1,1,1,0,1,1,0
436331997,13416,1,0,0,1,1,0,1,1,0
436332099,13540,1,0,0,1,1,0,1,1,0
436332201,13651,1,0,1,1,1,0,1,1,0
436332302,13753,1,0,1,1,1,0,1,1,0
436332405,13851,1,0,1,1,1,0,1,1,0
436332507,13954,1,0,1,1,1,0,1,1,0
436332613,14063,1,0,1,1,1,0,1,1,0
436332715,14164,1,0,0,1,1,0,1,1,0
436332817,14251,1,0,0,1,1,0,1,1,0
436332919,14371,1,0,0,1,0,0,1,1,0
436333022,14470,1,0,0,1,0,0,1,1,0
436333132,14584,1,0,0,1,0,0,1,1,0
436333234,14674,1,0,0,1,0,0,1,1,0
436333338,14790,1,0,0,1,1,0,1,1,0
436333440,14885,1,0,0,1,1,0,1,1,0
436333541,14984,1,0,1,1,1,0,1,1,0
436333643,15094,1,0,1,1,1,0,1,1,0
436333745,15193,1,0,0,1,1,0,1,1,0
436333846,15283,1,0,0,1,1,0,1,1,0
436333948,15389,1,0,0,1,0,0,1,1,0
436334050,15503,1,0,0,1,0,1,1,1,0
436334156,15606,1,0,0,1,0,1,1,1,1
436334258,15705,1,0,0,1,0,1,1,0,1
436334360,15805,1,0,0,1,0,1,1,0,1
436334463,15916,1,0,0,1,0,1,1,0,1
436334565,16016,1,1,0,1,0,1,1,0,1
436334666,16113,1,1,0,1,0,1,1,0,1
436334769,16217,1,1,0,1,0,1,1,0,1
436334871,16315,1,1,0,1,0,1,1,0,1
436334976,16424,1,1,0,1,0,1,1,0,1
436335081,16519,1,1,0,1,0,1,1,0,1
436335183,16634,1,1,0,1,0,1,1,0,1
436335284,16738,1,1,0,1,0,1,1,0,1
436335387,16838,1,0,0,1,0,1,1,0,1
436335489,16942,1,0,0,1,0,1,1,0,1
436335591,17041,1,0,0,1,0,1,1,0,1
436335692,17140,1,0,0,1,0,1,1,0,1
436335795,17241,1,0,0,1,0,1,1,0,1
436335898,17344,1,0,0,1,0,1,1,0,1
436336001,17455,1,0,0,1,0,1,1,0,1
436336103,17554,1,0,0,1,0,1,1,0,1
436336205,17654,1,0,0,1,0,1,1,0,1
436336307,17756,1,0,0,1,0,1,1,0,1
436336408,17854,1,0,0,1,0,1,1,1,1
436336516,17959,1,0,0,1,0,1,1,1,1
436336618,18032,1,0,0,1,0,1,1,1,1
436336720,18171,1,0,0,1,0,1,1,1,1
436336823,18267,1,0,0,1,0,1,1,1,0
436336927,18363,1,0,0,1,0,0,1,1,0
436337029,18472,1,0,0,1,0,0,1,1,0
436337130,18578,1,0,0,1,1,0,1,1,0
436337232,18686,1,0,1,1,1,0,1,1,0
436337334,18778,1,0,1,1,1,0,1,1,0
436337438,18886,1,0,1,1,1,0,1,1,0
436337540,18987,1,0,1,1,1,0,1,1,0
436337647,19098,1,0,1,1,1,0,1,1,0
436337749,19194,1,0,1,1,1,0,1,1,0
436337850,19293,1,0,1,1,1,0,1,1,0
436337952,19392,1,0,1,1,1,0,1,1,0
436338054,19500,1,0,1,1,1,0,1,1,0
436338157,19606,1,0,1,1,1,0,1,1,0
436338258,19710,1,0,1,1,1,0,1,1,0
436338360,19813,1,0,1,1,1,0,1,1,0
436338462,19913,1,0,1,1,1,0,1,1,0
436338569,20014,1,0,1,1,1,0,1,1,0
436338673,20117,1,0,1,1,1,0,1,1,0
436338775,20218,1,0,1,1,1,0,1,1,0
436338876,20322,0,0,1,1,1,0,1,1,0
436338978,20426,0,0,1,1,1,1,0,1,0
436339080,20526,0,0,1,0,1,1,0,1,1
436339181,20626,0,1,1,0,1,1,0,1,1
436339282,20704,0,1,1,0,1,1,0,1,1
436339386,20832,0,1,1,0,1,1,0,1,1
436339488,20933,0,1,1,0,1,1,0,1,1
436339589,21040,0,1,1,0,1,1,0,1,1
436339691,21140,0,1,1,0,1,1,0,1,1
436339792,21236,0,1,1,0,1,1,0,1,1
436339898,21345,0,1,0,0,1,1,0,1,1
436340000,21446,0,1,0,0,1,1,0,1,1
436340102,21549,0,1,0,0,0,1,0,1,1
436340207,21651,0,1,0,0,0,1,0,1,1
436340308,21733,0,1,0,1,0,1,0,1,1
436340410,21859,0,1,0,1,0,1,1,1,1
436340515,21960,0,1,0,1,0,1,1,0,1
436340616,22068,0,1,0,1,0,1,1,0,1
436340719,22163,0,1,0,1,0,1,1,0,1
436340822,22262,0,1,0,1,0,1,1,0,1
436340927,22373,0,1,0,1,0,1,0,0,1
436341030,22473,0,1,0,1,0,1,0,1,1
436341132,22577,0,1,1,0,0,1,0,1,1
436341234,22679,0,1,1,0,1,1,0,1,1
436341336,22790,0,1,1,0,1,1,0,1,1
436341438,22868,0,1,1,0,1,1,0,1,1
436341540,22978,0,1,1,0,1,1,0,1,1
436341642,23079,0,1,1,0,1,1,0,1,1
436341750,23173,0,1,1,0,1,1,0,1,1
436341852,23296,0,1,1,0,1,1,0,1,1
436341953,23401,0,1,1,0,1,1,0,1,1
436342055,23502,0,1,1,0,1,1,0,1,1
436342156,23604,0,1,1,0,1,1,0,1,1
436342258,23707,0,0,1,0,1,1,0,1,1
436342360,23813,0,0,1,1,1,1,0,1,0
436342461,23911,0,0,1,1,1,0,1,1,0
436342563,24013,1,0,1,1,1,0,1,1,0
436342665,24116,1,0,1,1,1,0,1,1,0
436342767,24221,1,0,1,1,1,0,1,1,0
436342870,24322,1,0,1,1,1,0,1,1,0
436342972,24416,1,0,1,1,1,0,1,1,0
436343073,24521,1,0,1,1,1,0,1,1,0
436343175,24622,1,0,0,1,1,0,1,1,0
436343277,24728,1,0,0,1,0,0,1,1,0
436343379,24824,1,0,0,1,0,0,1,1,0
436343481,24931,1,0,0,1,0,0,1,1,0
436343582,25032,1,0,0,1,0,0,1,1,0
436343695,25148,1,0,0,1,1,0,1,1,0
436343796,25250,1,0,1,1,1,0,1,1,0
436343898,25348,1,0,1,1,1,0,1,1,0
436344000,25446,1,0,1,1,1,0,1,1,0
436344101,25541,0,0,1,1,1,0,1,1,0
436344203,25633,0,0,1,1,1,1,1,1,0
436344305,25753,0,0,1,0,1,1,0,1,1
436344409,25855,0,1,1,0,1,1,0,1,1
436344514,25960,0,1,1,0,1,1,0,1,1
436344615,26065,0,1,1,0,1,1,0,1,1
436344717,26156,0,1,1,0,1,1,0,1,1
436344819,26264,0,1,1,0,1,1,0,1,1
436344920,26364,0,1,0,0,1,1,0,1,1
436345024,26461,0,1,0,1,0,1,0,1,1
436345126,26571,0,1,0,1,0,1,1,1,1
436345228,26679,0,1,0,1,0,1,1,1,1
436345333,26775,0,1,0,1,0,1,1,0,1
436345435,26884,0,1,0,1,0,1,1,0,1
436345537,26986,1,1,0,1,0,1,1,0,1
436345640,27083,1,1,0,1,0,1,1,0,1
436345741,27179,1,1,0,1,0,1,1,0,1
436345844,27274,1,1,0,1,0,1,1,0,1
436345945,27393,1,1,0,1,0,1,1,0,1
436346048,27480,1,1,0,1,0,1,1,0,1
436346150,27594,1,1,0,1,0,1,1,0,1
436346251,27696,1,1,0,1,0,1,1,0,1
436346353,27806,1,1,0,1,0,1,1,0,1
436346454,27908,1,1,0,1,0,1,1,0,1
436346556,28006,1,1,0,1,0,1,1,0,1
436346658,28086,1,1,0,1,0,1,1,0,1
436346759,28203,1,1,0,1,0,1,1,0,1
436346861,28295,1,1,0,1,0,1,1,0,1
436346963,28413,1,1,0,1,0,1,1,0,1
436347065,28512,1,1,0,1,0,1,1,0,1
436347167,28601,1,1,0,1,0,1,1,0,1
436347268,28713,1,1,0,1,0,1,1,0,1
436347370,28823,1,1,0,1,0,1,1,0,1
436347471,28915,1,1,0,1,0,1,1,0,1
436347572,29019,1,1,0,1,0,1,1,0,1
436347674,29120,1,1,0,1,0,1,1,0,1
436347776,29198,0,1,0,1,0,1,1,0,1
436347882,29329,0,1,0,1,0,1,1,0,1
436347984,29427,0,1,0,1,0,1,1,1,1
436348086,29534,0,1,0,0,0,1,0,1,1
436348187,29636,0,1,0,0,1,1,0,1,1
436348288,29740,0,1,0,0,1,1,0,1,1
